ProbeName,GSM1149106_M_Ns3.txt:gProcessedSignal(normalized),GSM1149107_M_Ns4.txt:gProcessedSignal(normalized),GSM1149108_M_Ns5.txt:gProcessedSignal(normalized),GSM1149109_M_Ns6.txt:gProcessedSignal(normalized),GSM1149110_M_Ns7.txt:gProcessedSignal(normalized),GSM1149111_M_Ns8.txt:gProcessedSignal(normalized),GSM1149112_M_Ns9.txt:gProcessedSignal(normalized),GSM1149113_M_Ns10.txt:gProcessedSignal(normalized),GSM1149114_M_Ns11.txt:gProcessedSignal(normalized),GSM1149115_M_Ns12.txt:gProcessedSignal(normalized),GSM1149116_M_Ns13.txt:gProcessedSignal(normalized),GSM1149117_M_Ns14.txt:gProcessedSignal(normalized),GSM1149118_M_Sm1.txt:gProcessedSignal(normalized),GSM1149119_M_Sm2.txt:gProcessedSignal(normalized),GSM1149120_M_Sm3.txt:gProcessedSignal(normalized),GSM1149121_M_Sm4.txt:gProcessedSignal(normalized),GSM1149122_M_Sm5.txt:gProcessedSignal(normalized),GSM1149123_M_Sm6.txt:gProcessedSignal(normalized),GSM1149124_M_Sm8.txt:gProcessedSignal(normalized),GSM1149125_M_Sm9.txt:gProcessedSignal(normalized),GSM1149126_M_Sm10.txt:gProcessedSignal(normalized),GSM1149127_M_SM11.txt:gProcessedSignal(normalized),GSM1149128_M_Sm12.txt:gProcessedSignal(normalized),GSM1149129_M_Sm13.txt:gProcessedSignal(normalized),GSM1149130_F_Ns1.txt:gProcessedSignal(normalized),GSM1149131_F_Ns3.txt:gProcessedSignal(normalized),GSM1149132_F_Ns5.txt:gProcessedSignal(normalized),GSM1149133_F_Ns6.txt:gProcessedSignal(normalized),GSM1149134_F_Ns7.txt:gProcessedSignal(normalized),GSM1149135_F_Ns8.txt:gProcessedSignal(normalized),GSM1149136_F_Ns9.txt:gProcessedSignal(normalized),GSM1149137_F_Ns10.txt:gProcessedSignal(normalized),GSM1149138_F_Ns11.txt:gProcessedSignal(normalized),GSM1149139_F_Ns12.txt:gProcessedSignal(normalized),GSM1149140_F_Ns13.txt:gProcessedSignal(normalized),GSM1149141_F_Ns14.txt:gProcessedSignal(normalized),GSM1149142_F_Sm1.txt:gProcessedSignal(normalized),GSM1149143_F_Sm2.txt:gProcessedSignal(normalized),GSM1149144_F_Sm3.txt:gProcessedSignal(normalized),GSM1149145_F_Sm4.txt:gProcessedSignal(normalized),GSM1149146_F_Sm5.txt:gProcessedSignal(normalized),GSM1149147_F_Sm6.txt:gProcessedSignal(normalized),GSM1149148_F_Sm7.txt:gProcessedSignal(normalized),GSM1149149_F_Sm8.txt:gProcessedSignal(normalized),GSM1149150_F_Sm9.txt:gProcessedSignal(normalized),GSM1149151_F_Sm10.txt:gProcessedSignal(normalized),GSM1149152_F_Sm11.txt:gProcessedSignal(normalized),GSM1149153_F_Sm12.txt:gProcessedSignal(normalized),GeneSymbol,EntrezGeneID,Go
A_32_P207726,0.75925213,0.0,2.0270746,2.1987572,0.0,0.0,3.3678,0.0,6.003501,1.7463343,3.8223119,2.979013,1.0022806,0.0,0.0,0.0,0.0,0.0,4.11372,3.7424686,1.9954834,1.7905936,2.6487234,2.4103932,2.662166,0.0,0.5121551,1.3471226,0.0,3.8684201,2.6949384,1.4125441,2.4844122,1.7646348,3.048215,0.0,3.3115885,4.243339,3.369934,0.0,1.798858,4.684444,6.060662,2.493342,2.9325435,1.6519703,3.2697093,5.9144387,,,
A_23_P100711,7.872686,8.194578,7.733213,8.118072,7.259406,8.868058,9.28549,10.946109,9.629455,9.301031,8.729843,10.331794,7.378688,8.408528,9.200393,9.158717,7.2676525,7.7858205,7.6550646,9.496024,8.928074,7.9825845,7.95985,8.491685,7.3873663,7.375441,7.039499,6.5400505,6.4192524,7.8865843,8.0317745,7.8443146,8.590029,9.661177,8.588385,8.703888,7.586275,7.646075,9.185138,9.569795,8.442647,9.383089,8.453201,7.793149,8.399315,8.30114,8.116735,8.452744,PMP22,5376.0,GO:0005515|GO:0008219|GO:0008285|GO:0005886|GO:0043218|GO:0007422|GO:0032060|GO:0010977|GO:0007268|GO:0016021|GO:0005923|GO:0032288
A_23_P502747,3.5472317,0.0,2.3674963,3.042372,0.0,0.0,3.2823522,0.0,4.78184,2.820922,4.324015,3.0898454,0.7728848,0.0,0.0,0.17685628,0.91636425,0.0,2.6942174,1.4376805,2.3304393,0.0,0.0,3.1801834,0.0,0.0,0.0,0.0,3.876195,3.446971,2.4242995,3.430067,2.5555923,2.211187,1.4503087,0.0,3.0485475,0.0,1.7589209,2.0943635,0.0,4.9701986,5.0244455,3.2273088,0.06975443,2.7110057,0.38296816,4.8521714,RASAL2,9462.0,GO:0005515|GO:0005099|GO:0046580|GO:0007165|GO:0005737|GO:0032320|GO:0031235
A_23_P107903,6.3652315,6.502653,6.960931,7.501504,6.5874124,6.1558275,7.941616,7.3910913,7.9546695,8.003695,7.9708524,7.022618,5.8351808,6.142184,6.917965,7.6165977,7.064679,7.9840755,7.194382,7.16573,7.4737077,5.749103,6.25753,6.872527,7.421246,5.5339007,5.1094255,7.445889,6.589173,6.980726,6.387962,7.6160817,7.470483,6.475086,6.3324733,6.845443,8.014562,6.882623,7.6594357,6.88094,6.3263545,8.701781,7.6431117,6.5092936,6.8622975,7.56834,7.0420685,8.929401,RGL3,57139.0,GO:0005622|GO:0008321|GO:0007264|GO:0017016|GO:0032852
A_32_P144007,4.4744353,3.9233243,3.841785,4.267879,3.6980073,2.9920018,5.845984,5.53062,5.8518443,5.4586363,5.3802714,5.608129,3.9388332,4.156584,3.7020888,3.905377,4.3998675,4.281609,4.694289,4.8869357,4.6615973,4.803008,5.0841446,4.474019,4.860615,3.2381039,3.8809342,3.5996401,4.1469193,4.8381996,4.0298734,5.080055,4.9346113,4.6693673,4.580837,2.9698188,4.361279,4.8586264,4.956549,5.173999,4.2251396,4.6517158,4.059692,5.3660693,5.6412673,4.995336,4.533798,5.6295013,,,
A_32_P124887,5.045178,5.207004,4.250601,4.9834023,4.679923,4.8140574,5.519395,4.6687684,5.8407807,4.9735107,4.4997864,5.131205,3.9164927,3.9222188,4.4860935,5.049581,5.105404,4.471912,4.2751555,5.8056116,5.141698,4.99755,4.9609976,4.5864253,5.3367476,4.493631,3.4629552,4.3151903,3.6592236,4.991092,4.3897214,5.011077,4.417827,4.7865305,5.210602,2.7139356,4.162906,5.255223,5.285655,5.0251923,4.10685,5.185387,4.2448153,4.6517105,5.34215,4.9721317,5.3687406,6.2783356,,,
A_23_P432444,0.0,0.12478473,0.5821099,0.97643477,0.0,2.4480376,1.3454661,0.29667357,0.0,0.0,2.2882373,2.5359135,1.584633,2.216873,2.4028392,3.523158,0.0,1.5812018,0.0,1.3541402,4.845224,3.409069,1.98446,2.6512802,0.0,0.0,0.0,1.0137482,0.5657269,2.9058325,0.33201018,3.4570112,0.0,2.4236429,2.8967233,0.0,0.0,1.2446059,0.0,2.7029502,0.0,1.8261656,0.0,1.0508394,0.0,0.0,3.3581865,0.94449776,MCF2L2,23101.0,GO:0032321|GO:0005089
A_23_P111724,5.303259,3.2357683,3.381062,2.8559144,3.2121584,4.533796,4.5147676,4.069172,4.108042,2.9725323,4.0054045,4.5283546,1.5483527,2.2701764,3.4721887,3.8428109,2.7637532,3.4342186,4.5364275,3.4628465,2.8758755,2.915887,5.1998296,4.62812,2.4556062,0.9848503,0.39443508,0.99331856,2.9479036,4.3682003,4.156895,4.4083905,2.77363,3.8793235,3.8117976,0.0,3.4467351,2.6033583,4.505495,1.7443618,3.4928784,4.067723,3.1690357,3.845736,3.9731483,3.7019117,4.0377655,5.77754,RUNDC3B,154661.0,
A_32_P314783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11359243,0.0,2.8437767,0.0,0.0,0.0,1.8927753,2.285699,3.111803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2742229,0.0,0.72118795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2540232,0.0,LOC100131496,100131496.0,
A_23_P206826,9.485478,8.991188,9.360577,9.515336,9.277981,9.494354,9.812005,10.577715,9.75974,9.207356,9.444875,9.737103,9.283263,8.898553,9.720851,10.187107,9.660757,8.933622,9.470708,9.005939,9.617296,9.244277,9.323507,9.281834,9.618727,8.635485,8.496058,8.07121,8.278146,9.544342,9.629105,9.163663,9.765416,9.95987,9.485549,9.661772,9.749792,9.8197365,9.972951,10.384176,8.821454,9.668566,9.531536,8.814252,9.201018,9.92095,9.138233,11.05916,,,
A_23_P313993,0.0,0.0,2.7032473,0.0,0.0,0.0,0.0,0.35612914,4.6217136,0.0,0.0,1.0091952,0.71605235,0.0,0.0,0.0,0.0,0.0,0.0,1.4550759,1.5482038,3.3247473,0.45163685,1.5687186,0.0,0.7750657,0.0,0.0,0.0,1.5287782,1.0139915,0.0,0.63288707,1.7106118,0.0,0.0,0.63366276,0.0,0.0,3.4124563,0.0,7.0886846,5.8852262,1.3027501,1.7200967,0.3073166,0.0,5.906276,PAX2,5076.0,GO:0005515|GO:0000987|GO:0001658|GO:0021554|GO:0070301|GO:0006366|GO:0044212|GO:0071300|GO:0034451|GO:0048793|GO:0000982|GO:0001655|GO:0007409|GO:0005764|GO:0021650|GO:0072075|GO:0043069|GO:0032993|GO:0072177|GO:0031667|GO:0050679|GO:0003406|GO:0035799|GO:0042472|GO:0005815|GO:0001709|GO:0007568|GO:0060231|GO:0001843|GO:0039003|GO:0000122|GO:0000978|GO:0072108|GO:0061360|GO:0043234|GO:0002072|GO:0043491|GO:0010001|GO:0070742|GO:0021633|GO:0035566|GO:0045893|GO:0021631|GO:0045892|GO:0055114|GO:0008134|GO:0005634|GO:0016175|GO:0045944|GO:0043010|GO:0071333|GO:0043154|GO:0043066|GO:0072172|GO:0001823|GO:0003677|GO:0006351|GO:0048854|GO:0048863|GO:0007501|GO:0003337|GO:0031016|GO:0071364|GO:0061205|GO:0045918|GO:0071260|GO:0072162|GO:0007601
A_23_P209700,9.903719,9.592821,9.222496,8.815098,8.8169365,8.895923,10.463951,10.052273,9.43102,10.907957,9.806441,9.752403,8.833677,8.254129,8.818141,11.081772,8.803354,8.660687,10.402868,9.220125,10.79906,9.844629,12.257249,10.565008,8.611185,9.677254,9.828885,8.09631,8.60534,10.211409,8.72137,10.615516,9.903794,9.310208,10.3878145,10.797019,6.7105393,7.8719277,8.5953665,7.7620068,8.089183,9.3536415,8.4937725,9.617262,8.971398,8.789554,8.823629,8.083874,NMUR1,10316.0,GO:0006821|GO:0019722|GO:0005886|GO:0004930|GO:0048016|GO:0007200|GO:0007202|GO:0008188|GO:0006939|GO:0007186|GO:0005887|GO:0007218|GO:0001607|GO:0006816|GO:0016021
A_24_P924932,3.9946294,4.766013,5.704265,4.567394,4.572089,4.3189416,5.685387,5.167457,7.963291,4.887108,5.091813,5.330039,4.5330276,3.577731,4.6893654,5.188725,4.0190606,4.479477,5.0477366,4.5240455,5.119909,5.078617,5.4175706,5.546585,4.5016613,5.0015535,4.3085146,2.9674654,4.3188343,4.979731,4.7196918,5.7923336,5.3017507,5.4272113,4.909142,2.0755608,2.6996083,4.6773343,5.3239894,4.966761,4.8369875,9.225956,7.797452,4.3422847,5.1108794,5.431354,4.85779,6.062688,BCL2L15,440603.0,GO:0006915|GO:0005634|GO:0005829
A_23_P140591,9.284467,9.835259,10.214172,10.13975,9.445478,10.05338,10.606567,10.887947,10.410045,10.288532,10.604298,11.027718,9.721538,9.423944,10.343889,10.46444,9.35493,9.621258,10.376362,9.676478,9.830634,9.632901,10.205467,10.186916,9.731094,8.828674,9.2092705,8.015924,8.341233,9.823155,10.377434,10.160497,10.158378,10.071349,9.690209,9.959632,9.547356,9.968384,10.266402,10.234033,9.425691,10.184573,9.70117,9.452418,10.228341,9.9833,9.095158,10.419955,ABHD2,11057.0,GO:0052689|GO:0008150|GO:0003674|GO:0030336|GO:0008152|GO:0009611|GO:0016021
A_23_P209464,0.0,0.0,0.0,0.0,0.46824864,0.0,2.1901212,0.0,0.0,0.0,0.0,0.0,0.95109904,0.0,0.0,0.0,0.0,2.3765593,1.8262548,2.6385727,0.0,1.3744613,0.0,3.3379679,0.0,0.3687215,0.0,0.0,0.0,1.910145,1.2904097,0.0,0.0,1.9734206,2.3922791,0.0,0.0,2.3081372,0.0,0.0,0.0,0.0,0.0,1.1194087,0.0,0.0,0.7099373,0.0,CSRNP3,80034.0,GO:0043565|GO:0043065|GO:0003700|GO:0045944|GO:0010923|GO:0006915|GO:0005634|GO:0001228|GO:0006351
A_23_P157695,0.0,2.3315983,0.0,0.0,0.25679204,0.0,2.6421204,0.0,2.2163885,0.51479495,1.555039,0.0,3.9637406,2.7276933,0.0,2.4246495,0.0,1.859285,2.8676953,3.8888419,4.3478427,3.7489893,0.877895,0.0,2.2193925,4.3942,2.0359604,0.0,3.8926036,3.5562432,0.0,0.0,0.0,2.5733194,3.3359792,3.4640763,0.55182403,1.59347,2.6471653,3.362829,1.0318751,0.0,0.0,0.0,2.5986736,0.0,4.050983,0.0,,,
A_24_P261760,6.5430503,7.083482,5.4109817,5.4257717,6.189167,6.276058,7.2762766,7.0041037,6.620038,6.473579,5.8224177,7.87695,5.33787,6.9876866,7.8186445,7.5133123,5.53727,6.8341103,8.615768,5.746755,7.350485,8.201344,9.4949465,7.7792726,6.0255475,5.7479734,6.303445,5.388385,6.0133815,7.993842,8.168222,8.445825,7.225964,6.842105,8.059933,8.134342,5.51217,5.365456,6.719259,6.2238884,5.662136,7.137151,6.164963,7.085162,6.8935237,6.3698535,6.1396327,7.952384,KLRG1,10219.0,GO:0006968|GO:0006954|GO:0005886|GO:0045087|GO:0050776|GO:0030246|GO:0004872|GO:0016021|GO:0007166
A_23_P101905,3.429573,3.3278167,3.1420388,2.9756992,4.103005,4.556133,5.2328777,1.0302788,1.9723722,3.2516956,3.9944468,4.1840873,3.4661639,3.218508,4.0183425,5.354456,3.757642,4.7632694,4.3393536,4.759463,4.797702,4.669912,4.6159825,3.4158113,2.8864849,3.2636693,4.498084,3.9654732,3.9544587,4.029065,4.8495336,4.242835,4.4406447,3.915931,4.4366493,5.0279183,3.2890058,3.9577324,4.2471375,4.744147,4.1541295,4.4298553,3.866455,3.9425895,4.657053,3.8892407,3.9564648,3.294356,APC2,10297.0,GO:0005515|GO:0008017|GO:0005881|GO:0048471|GO:0005794|GO:0008013|GO:0031258|GO:0005884|GO:0016342|GO:0035414|GO:0005737|GO:0000139|GO:0015630|GO:0016055|GO:0090090
A_23_P163087,0.9863753,4.0036993,2.9730558,1.2232358,0.0,0.4884358,4.306858,0.0,1.7279536,3.1017928,3.5008035,3.236494,2.7743554,3.237778,3.3911834,3.3994694,2.5494204,4.6531763,2.9041176,3.5446732,5.834966,3.5838115,2.8380353,2.3583093,0.38693896,2.2497153,4.426996,2.8579938,8.410819,3.4557035,2.8834026,1.2863228,1.1804427,3.0471425,4.5133214,4.7488427,2.6065576,2.431638,2.5117135,4.460104,1.061347,2.5151374,0.0,1.3968445,3.7191727,0.0,3.2049098,0.058147505,NID2,22795.0,GO:0031012|GO:0005515|GO:0009986|GO:0007160|GO:0030198|GO:0005518|GO:0005509|GO:0071711|GO:0005576|GO:0007155|GO:0070062|GO:0005604
A_23_P50710,6.022057,5.969558,7.1263895,7.3879466,6.768927,6.3311687,7.1197867,7.4117517,7.157653,6.8633647,6.7071424,7.008701,6.2967567,5.630052,7.102033,7.5333815,6.979702,6.974593,6.908066,6.603917,6.373575,5.6435223,6.7105107,6.8727746,6.1115913,5.034706,5.487473,5.2714286,5.1492567,6.780878,6.8502793,6.140447,6.5543137,7.1429973,6.2441397,6.675673,7.010896,7.2847824,6.953081,6.9502454,6.175577,7.3619776,6.780083,5.6031604,7.0139546,7.070432,5.9799805,7.9311967,CYP4F2,8529.0,GO:0005515|GO:0019369|GO:0000038|GO:0001676|GO:0052871|GO:0006805|GO:0052872|GO:0017144|GO:0055078|GO:0044281|GO:0006691|GO:0006690|GO:0043231|GO:0036101|GO:0005737|GO:0016324|GO:0042371|GO:0008392|GO:0005506|GO:0019373|GO:0050051|GO:0018685|GO:0052869|GO:0042377|GO:0042376|GO:0003091|GO:0003095|GO:0007596|GO:0097267|GO:0030195|GO:0032304|GO:0016709|GO:0032305|GO:0008217|GO:0005789|GO:0047057|GO:0042361|GO:0042360|GO:0055114|GO:0020037
A_24_P657629,0.0,0.0,0.0,0.0,0.0,0.94678324,1.8729576,0.0,0.0,0.0,1.3625519,0.0,0.0,0.0,2.748458,3.8962505,2.1138856,0.6563032,3.821356,4.366077,5.014912,3.686421,0.0,0.7636496,1.6028379,0.0,0.0,0.0,3.026874,3.1503403,0.0,0.59646004,0.0,0.0,5.43081,0.0,0.0,0.0,1.8978592,1.9416716,0.9671288,0.0,0.0,1.948682,3.406904,2.9644275,2.986186,0.0,,,
A_24_P941736,0.0,0.0,1.8727183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3501045,0.0,2.725173,0.0,5.10377,2.181057,0.0,3.1389334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0696115,0.0,0.0,1.4475193,0.0,1.4645883,4.8301673,5.344493,0.0,1.7545116,0.0,2.0397434,0.0,0.0,0.0,0.0,0.0,0.0,0.01669881,0.0,ACSBG1,23205.0,GO:0000038|GO:0005737|GO:0001676|GO:0001552|GO:0005783|GO:0042552|GO:0016023|GO:0051384|GO:0031957|GO:0005524|GO:0004467
A_32_P478512,0.0,1.6676552,0.0,0.0,0.0,0.0,3.4565234,0.0,0.0,0.0,2.6725657,2.7476714,0.0,0.0,0.0,1.0234286,0.0,2.0722442,2.6876297,2.2957327,3.6433678,0.0,0.10705309,2.141632,3.0191224,0.0,0.0,0.0,3.6616538,3.7970576,0.0,0.0,0.0,1.3772831,4.725499,3.5827873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0503855,0.0,0.0,0.0,DKFZP434L187,26082.0,
A_23_P77223,4.610527,6.065293,4.3060083,5.113289,5.11969,5.5714116,6.830362,6.437477,5.444426,5.9004016,5.4296155,5.8724294,4.8242025,4.44168,6.179857,6.1894345,5.550704,5.6001587,6.331906,5.6975913,7.1148014,6.4546127,7.2765336,6.2691536,5.7688417,5.418816,5.0242524,5.0115366,7.4331646,6.4489956,6.5980816,6.5393715,6.8187366,6.439816,6.466238,6.406787,4.7102118,5.4832377,5.1007433,5.4164314,6.014887,6.293537,5.2511997,6.307608,6.0281157,5.3952637,5.8518996,5.3113847,MESP1,55897.0,GO:0090082|GO:0003700|GO:0003259|GO:0007369|GO:0044212|GO:0003236|GO:0003139|GO:0042662|GO:0005634|GO:0060913|GO:0042664|GO:0003143|GO:0001947|GO:0007219|GO:0008078|GO:0060975|GO:0045944|GO:0046983|GO:0051155|GO:0035481|GO:0045446|GO:0055007|GO:0003241|GO:0022008|GO:0045747|GO:0023019|GO:0060921|GO:0000978|GO:0006351|GO:0035326|GO:0070368|GO:0048368|GO:0001077|GO:0003210|GO:0060947|GO:0003211|GO:0045893|GO:0045892
A_32_P6868,0.0,0.0,0.46966618,0.0,0.0,0.0,1.8854346,4.1278324,0.0,0.0,0.0,0.0,0.0,1.7983065,0.0,0.0,0.0,5.932058,0.0,2.3033593,0.0,2.664225,0.12617731,0.0,0.0,1.6201092,1.8513377,1.3340117,5.9391766,0.7970088,2.4471388,0.0,5.8987565,3.8794088,4.2492375,6.1261096,0.36296245,1.492532,0.0,1.182236,0.0,0.0,0.0,0.0,2.739113,0.0,1.5417814,0.0,WWTR1,25937.0,GO:0005515|GO:0010467|GO:0008284|GO:0006367|GO:0016567|GO:0045599|GO:0017145|GO:0010718|GO:0005634|GO:0031146|GO:0035414|GO:0042803|GO:0032835|GO:0005829|GO:0005737|GO:0035264|GO:0045944|GO:0072307|GO:0060993|GO:0007179|GO:0090090|GO:0005667|GO:0006355|GO:0003714|GO:0048762|GO:0003713|GO:0000122|GO:0035329|GO:0060390|GO:0006351|GO:0001649|GO:0060271|GO:0001933|GO:0005654|GO:0006469
A_23_P201747,8.753284,8.685338,8.855353,10.144405,8.2395315,8.889959,9.793173,10.698429,11.113186,9.517529,9.86432,10.163625,8.020252,8.040602,9.386036,9.453884,9.128224,9.385112,9.593448,9.3022375,9.846277,9.396576,8.1282,9.803813,8.660497,8.628946,6.980094,6.313761,6.0775814,9.273,9.549395,9.333312,9.541348,10.119936,9.569729,9.899872,10.013613,10.194384,9.880601,9.027577,8.74043,10.483929,9.76651,7.9458222,9.510539,9.892367,9.517197,11.431965,PADI2,11240.0,GO:0018101|GO:0005737|GO:0010848|GO:0070100|GO:0021762|GO:0030331|GO:0005509|GO:0035327|GO:0004668|GO:0048096|GO:0070062|GO:0030520
A_23_P381172,0.0,0.0,0.0,0.0,0.0,0.29429778,1.2914999,2.363457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803863,2.0710073,0.0,4.1438904,2.2271156,0.0,0.0,2.1278965,0.0,0.0,0.0,3.6359677,0.0,0.0,0.0,0.0,2.9412496,5.4392323,6.056838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3190426,0.0,MRAP,56246.0,GO:0005515|GO:0005886|GO:0005783|GO:0030819|GO:0031780|GO:0070996|GO:0031783|GO:0050873|GO:0031781|GO:0034394|GO:0031782|GO:0005789|GO:0016021
A_24_P210420,2.3720374,0.0,0.0,3.300225,0.0,3.3710723,4.0628014,4.068644,1.7518371,0.33534604,0.0,2.3758628,1.6456391,1.8258893,3.2196167,6.2022715,4.11457,2.5799022,3.7210586,3.5865896,5.140041,2.6679356,2.3938873,2.879293,3.3374898,0.0,3.3100674,0.0,5.951633,3.3623788,2.5495381,1.6727755,0.2525391,5.327959,5.676469,2.0435293,1.1667675,3.2491825,3.5379531,3.2494128,0.0,1.0448521,2.2725797,2.7756686,2.125177,1.8893638,0.5605701,2.4885108,STARD13,90627.0,GO:0043547|GO:0005811|GO:0005515|GO:0051056|GO:0031966|GO:0007264|GO:0008289|GO:0005829|GO:0005096
A_32_P216241,10.414966,9.611979,10.476262,10.871042,10.860709,10.747085,11.127253,11.442142,11.132211,11.063725,10.6277275,10.535728,9.613594,10.738669,10.651977,11.215014,11.020989,10.409255,10.171698,10.616814,10.709388,9.948305,10.901239,10.614171,9.8979025,8.999937,9.345781,9.904143,10.409403,10.164602,11.019974,10.61982,11.090891,10.550996,10.599738,10.163213,10.882478,10.835415,10.97045,11.532273,10.5749445,11.06102,9.95727,10.379106,10.32429,10.856232,10.602753,11.123664,PLAC4,191585.0,
A_23_P144896,10.273134,10.476768,11.062669,11.413107,10.68517,10.748051,10.865304,11.803611,11.699974,11.092227,10.989635,11.489348,10.264494,10.603839,10.748955,11.122276,10.871061,10.89295,11.148923,10.034011,10.310563,9.871877,10.43851,10.760283,10.31201,10.378152,11.049267,10.684035,10.143408,11.124742,11.64482,10.600804,11.480137,11.167502,10.68026,11.730758,11.668609,11.367913,10.936372,10.74024,10.876066,10.957405,10.874449,10.410277,11.289276,11.555876,10.591755,12.305397,PDLIM7,9260.0,GO:0005515|GO:0001725|GO:0030036|GO:0005634|GO:0007275|GO:0015629|GO:0001726|GO:0006898|GO:0030154|GO:0045669|GO:0005737|GO:0001503|GO:0008270|GO:0005925
A_24_P357266,0.46700186,1.5093502,0.0,2.1927376,0.88934195,0.0,4.488838,3.695447,0.6961915,0.0,3.4385352,3.797786,3.1016479,0.0,0.0,2.1355782,3.1103485,2.9405584,4.0626097,2.9682338,4.2055335,2.581399,1.3410362,3.8143585,3.0940557,1.7751411,0.56679857,0.0,3.9866476,4.342638,2.8396246,3.7826958,3.652164,5.855544,4.338604,4.84951,0.94332045,0.0,0.0,0.34891343,0.0,2.9307888,0.47115833,3.3066938,3.470278,3.4065423,3.3897595,2.712733,GRPR,2925.0,GO:0004946|GO:0031989|GO:0007186|GO:0005886|GO:0008283|GO:0005887|GO:0042127|GO:0008528
A_32_P131633,0.0,0.0,0.0,1.7131503,1.0179626,2.2225296,3.474109,2.7034867,0.0,2.799484,2.8953235,2.869041,0.6662212,2.2625344,0.0,1.6354437,3.4537666,3.014946,3.5736182,4.7193885,5.942119,4.0963826,0.0,0.0,3.2798638,1.9386625,6.4425464,2.7009275,3.9076724,2.91962,3.0012245,3.322244,4.2358236,5.5246987,3.6355302,4.3227425,0.5831436,0.0,0.0,0.0,0.46815267,1.974411,0.0,3.0050366,3.5512242,3.6845305,3.5198276,2.2429743,LINC01117,102724224.0,
A_24_P932833,0.0,0.0,0.0,0.0,0.0,0.0,1.7119896,0.0,1.5083684,0.0,1.6659839,1.8584055,0.0,0.0,0.0,3.028533,0.0,0.0,2.269653,0.0,3.0547297,0.86479187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82810676,1.3570131,2.4363956,0.0,3.6059682,2.960952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92603886,0.0,0.0,0.0,0.0,,,
A_24_P288448,8.0247,8.1830225,8.053162,8.38869,8.169063,8.366376,8.706166,9.081472,8.808742,8.425596,8.292604,8.742224,7.644322,7.770681,8.644683,8.785838,8.257111,8.260754,8.115131,7.848475,8.0465975,7.8526645,8.326951,8.26479,7.973528,6.885721,6.9335136,7.3048825,7.406881,8.141546,8.807252,8.376891,8.409012,8.424004,8.284869,8.468461,8.088322,8.45241,8.410775,8.838873,7.739166,8.775262,8.422723,7.982969,8.078594,8.499558,7.843123,8.600409,RASSF2,9770.0,GO:0048872|GO:0005515|GO:0045667|GO:0007049|GO:0005737|GO:0001501|GO:0046849|GO:0001503|GO:0038168|GO:0005634|GO:0045670
A_23_P200984,0.0,0.0,0.0,0.4704109,0.0,0.0,2.9927897,0.0,0.0,0.0,2.5000129,3.037713,0.0,0.0,3.0233622,2.0164251,0.0,0.0,3.4824355,3.3555577,5.168964,3.395773,2.662412,2.2431834,1.7569008,0.0,0.0,0.0,0.0,3.3522458,2.585213,3.4191506,0.0,3.816029,3.65022,3.5178075,0.0,0.0,0.0,3.5519233,0.091270566,0.0,0.8471936,1.558436,3.199865,2.9417086,2.8001125,0.0,PTPRF,5792.0,GO:0016477|GO:0005887|GO:0005001|GO:0007185|GO:0007155|GO:1900121|GO:0032403|GO:0008201|GO:0035335|GO:0004725|GO:0070062
A_23_P163682,2.7108498,3.0990407,2.6608477,0.0,3.57156,0.0,3.5965571,0.9938236,0.0,0.77721554,1.4183741,1.3914405,2.754294,1.4645156,0.0,2.2823677,4.370453,2.9101312,3.5338972,2.2551677,4.6558228,1.946468,3.0055754,0.0,2.9376926,1.1294276,2.6202977,1.9574254,3.270239,6.188957,2.8501873,3.0178356,4.831674,3.6775985,3.555886,5.7416673,3.039484,2.7607663,2.0645206,2.6412206,3.2118232,2.9101875,0.9200341,3.2952206,3.8354037,2.9674072,2.8544123,0.0,RHBDF1,64285.0,GO:0004252|GO:0008283|GO:0015031|GO:0042058|GO:0000139|GO:0016477|GO:0019838|GO:0061136|GO:0005789|GO:0006508|GO:0050709|GO:0050708|GO:0016021
A_23_P74088,8.32313,7.730666,7.5814815,7.426278,8.434934,8.071739,8.541588,8.167788,7.706788,8.508085,7.8134217,8.306053,7.110031,7.1480303,8.221653,8.752978,7.6247697,8.322077,8.376382,7.3482547,8.828476,8.392606,9.808533,8.241657,7.3057003,7.9974484,8.279866,6.9621396,7.8817806,7.822108,7.867261,8.669244,7.905187,7.854358,8.800677,8.386318,6.646911,6.9205613,7.8509097,7.1029015,7.3163986,8.3949585,6.5607233,7.672601,7.7904434,7.691616,6.8503804,7.519651,MMP23B,8510.0,GO:0005622|GO:0006508|GO:0005789|GO:0005578|GO:0008270|GO:0016021|GO:0004222|GO:0008237
